"","NS40_1","NS40_2","NS40_3","NS40_4","NS40_5","NS40_6","NS40_7","NS40_8","NS69_1","NS69_2","NS69_3","NS69_4","NS69_5","NS69_6","NS69_7","NS69_8","NS69_9","NS122_1","NS122_2","NS122_3","NS122_4","NS122_5","NS122_6","NS122_7","NS122_8","NS122_9","NS123_1","NS123_2","NS123_3","NS123_4","NS123_5","NS123_6","NS123_7","NS123_8","NS152_1","NS152_2","NS152_3","NS152_4","NS152_5","NS152_6","NS152_7","NS152_8","NS152_9","NS246_1","NS246_2","NS246_3","NS246_4","NS246_5","NS246_6","NS246_7","NS246_8"
"hsa-miR-18b-5p",1.26312521186449,1.97149912152432,1.39271110077623,1.49003907062533,1.5752101488559,1.91217407453019,1.58891892822095,1.64017266962904,1.75899118081847,2.2472877566007,1.4916572326767,2.13110988727991,1.70186759490568,2.33951445440213,1.32467474240846,1.68410729800551,1.57542790581244,1.68953833736931,1.67813604388831,1.69246790571003,1.67911037376097,1.40598482109166,1.38504577823242,1.5621607546615,1.6813683158912,1.07884340003695,1.27270151942869,1.68161070138846,1.56084429172822,1.53341477842773,1.68136904621713,1.99881128593102,1.62769118167323,1.58541313282343,1.59496105978349,2.03121803895678,1.73258012352127,1.64131686212698,2.32279345916475,1.6813558385492,2.13387146542796,1.96946310496863,2.13450524755929,1.89593506423954,1.58084544707393,2.4620618476539,2.18094986894969,1.62480454779934,1.85740949745825,2.5793314960742,1.68616532654559
"hsa-miR-1908-3p",1.46921936710813,1.82196667093281,2.04033711716425,2.2317212122632,1.85363619003494,2.03607521714943,1.8229897801584,2.43276740808533,1.65694791080424,2.53809376259848,1.63032793138593,0.946476648762182,1.33827727558472,1.98431370055682,1.19989036552556,1.64813990650458,1.68015788889309,2.23120022121536,1.61417185982887,1.68035706481175,1.66738023656981,1.68865635852211,2.14419940013418,1.39671269896391,1.85471797005433,1.70955721172735,2.11993791175476,1.6580897471144,2.24799288174195,2.20481742763938,1.67431017987572,1.85469453435158,1.21660563686541,1.459280439056,2.17471010990023,1.66253608497568,1.64041339604194,1.49086409947944,1.42131063701028,1.68582878650435,1.23313655018907,2.03559718306827,1.33549452846869,1.37866608850102,1.17294343567294,1.45765063055242,1.07724586433659,1.40121661853595,1.29868483946187,1.42735430160517,1.6652561675054
"hsa-miR-1908-5p",2.00060814573032,1.47177560769202,2.10445662037316,2.22046210628185,1.51328562831223,2.16340250750838,1.51316331205184,1.59207224567488,1.6063980744547,1.64379571014654,1.66237698375721,1.49818203800613,1.52095553125274,1.47413057891472,1.63592890267431,1.60039898526907,1.51193319490497,1.66805384596415,1.65766590963594,1.58946573892182,1.55982873528973,1.39973851467469,2.03836158646993,1.47864635729856,2.15589476433494,1.40527031961917,1.33803614813375,1.5982729693174,1.53250797175878,1.52882474937439,1.63572836691521,2.10455853038332,1.53919601205426,1.71378359512654,1.75306249992607,1.64657538704417,1.6171881057033,1.59584049058736,1.56384627099027,1.62267620943828,1.50349541800702,1.87890411961108,1.51283290813019,1.53534697509244,1.52112173464223,1.62072682366282,1.64605418431397,1.61677316473946,1.52431261651269,1.54997991766936,1.61450187704735
"hsa-miR-1909-3p",1.25880727670378,1.32212519147146,1.16387396241021,1.09033732496819,0.958538994702212,0.82785544270465,0.94062084471339,0.957555278894481,0.963374064419634,0.97013878061661,0.918407960008398,0.962818877744855,1.41798770015811,0.942035827083931,0.853315028123508,0.970036540405152,0.969569609324936,0.969574558508872,1.23181584462792,0.970114326857661,0.968617832570766,0.914193930428571,0.96089432367441,0.964725973912515,0.959530429271313,1.52765308424163,0.909315082557481,0.969194661648734,0.939661648014353,0.952915105151912,0.969313139455075,1.22571365722508,0.968635852409533,0.94334955934907,0.943650073403729,0.964325000852896,0.968763472867218,0.962563581786532,0.942372570907792,0.970174513953965,0.949830640050356,0.560784884949713,0.963433074412061,0.944376452430572,0.970425308868887,0.969850577179525,0.962623684865566,0.968442045362806,0.956040146492264,0.946267188979699,0.97005399435098
"hsa-miR-190a-3p",1.2643348286822,1.87288705166713,1.95109510588727,1.49057310711611,1.5759591415163,1.37714963994347,1.84481206941547,1.69271240665547,2.0141083449975,2.11077978772317,1.49261225988341,1.3459304102284,2.38031958338068,1.52732073267578,2.17893088384203,1.68462744653225,1.5775612044306,2.11660443727873,2.26165496634481,1.95689633219624,1.67960462651263,1.26088787895483,2.10768562259777,1.56447342808943,1.50971128395783,1.48473763464104,1.27249681832491,1.68188476370555,2.0290238684642,1.53407653421916,1.68150945006941,2.12883173951467,2.50089386241517,1.83161861916055,1.59493173864996,1.67714903859791,2.00508876965365,2.01081003317378,1.79766029854668,1.68147546645507,2.13535547034182,1.21700137418229,1.59254570087981,1.31808161408133,1.58257077026236,1.67595216217519,1.44685075022851,2.09967950744461,2.0729316418114,1.4336699914233,1.68640031430022
"hsa-miR-190a-5p",1.4818395186037,1.94741168137179,2.11731020289876,2.18803010951711,1.6059018715064,1.6621829974904,1.63974108535665,2.14052628654259,1.66401526946585,1.66516666924909,1.55203840894427,1.7100014227923,1.62825839138377,1.55071701817014,1.46052319150421,1.70677926156395,1.69726817345255,1.67566340308437,1.65622482109718,1.71666263771083,1.69938748800674,1.50534799991312,1.57987123182777,1.68920025596051,1.62442821918667,2.18314308667258,1.28271337472906,1.69191324739701,1.60057446230546,1.58529857530084,1.68147301186804,1.56791108321872,1.67072549092293,2.47625026270615,1.58584451411481,2.1822537276482,2.16443157415289,1.99006029778142,1.51417377548979,1.67447007761602,1.59712357104619,3.53024775793132,1.63583694252942,1.48272896969254,1.66202191992597,1.66641153131216,2.20302185613932,1.65157683677899,1.61790074416504,1.53308029947079,1.68635503487381
"hsa-miR-190b",0.586775877486683,0.603956778519954,0.604132558318949,0.60036542107708,0.610794628524451,0.801561282003854,0.598315745773443,0.612112586815249,0.615484075746177,0.617816531721609,0.766452150290785,0.614512174835416,0.612054134698188,0.60811596031716,0.560786691473002,0.61785924593098,0.61811451068913,0.61789102262897,0.617624295891265,0.617811091953184,0.617333867974717,0.593735951881861,0.612674838777833,0.615529467306705,0.611482474511809,0.55646122858392,0.915774224086521,0.617332701190627,0.590590435550946,0.608950658554514,0.617434023689159,0.608324663613055,0.61691465956734,0.604959957527059,0.60940358290938,0.614647196711312,0.616353164471717,0.613380894651288,0.602395870431914,0.617769713174683,0.607653025446659,0.38600749459601,1.35344676224093,0.602747203946595,0.616590744942825,0.617784170324892,0.611627909860324,0.617185205806837,0.608606393517166,0.596468250889373,0.617826488378879
"hsa-miR-191-5p",1.32073268830446,1.8119793287844,1.87825484632131,1.47937032338888,1.77914636666851,1.77989069833488,1.19147729865735,1.63058621338752,1.80299681943757,1.76188841276663,1.55852068124366,1.68196314271958,1.65672369610719,1.76351978777739,1.70055835726316,1.60754074430194,1.62660923763955,1.70332380969074,1.80333211250449,1.81349377603269,1.86997047508646,1.56627106118609,1.80355914432039,1.67950335074416,1.75409272216126,1.75881436078691,1.36670226963595,1.57334644788847,1.75587796370792,1.58909048212116,1.59817016431671,1.72546588859656,1.61319584325034,1.74889472211352,1.64157389587109,0.977341327321778,1.19896165941352,1.28700820707846,1.33466305506465,0.578435515552301,1.57545592252842,1.62902895181876,1.61886342904426,1.66864090622243,1.61239524014015,1.59016433361093,1.44828647739119,1.1063016792553,1.79913507825171,1.10176435413319,1.62594530276277
"hsa-miR-1910-3p",1.2132549969935,1.21669201388203,1.19150210377767,1.3962797653766,1.22579002357117,1.73900895322852,1.21147474753279,1.98400886577455,1.27054083734349,1.27180338778752,1.18803361667277,1.25864610591359,1.24657524893186,1.24356992208323,1.55060790462019,1.27188699678671,1.26554422518113,1.2737526336231,1.27323351679201,1.27189466771105,1.38001081428601,1.21934889320087,1.26306231994955,1.25610974888358,1.25610598430413,1.30476124472769,1.21933501049743,1.27095934331225,1.67524556234099,1.24250490242911,1.27033523493262,1.26800991321887,1.26645619403359,1.26035283056434,1.24574323386239,1.27494191687813,1.26701670757551,1.26131910788215,1.28921513954768,1.27179074956611,1.24298952948546,1.7491029856554,1.25066866260262,1.2507781422117,1.27131951087737,1.27043394017389,1.23724257103437,1.27251115535209,1.2411623782163,1.24306328892844,1.2720440680218
"hsa-miR-1910-5p",1.27640111565384,1.66276180338472,1.27316053106403,0.949126320999245,1.9337290299325,1.38520498628131,0.644399086920246,1.56692701653216,0.920718123644245,1.88716673708835,2.08818756044247,1.95453251488749,1.63877174127828,1.95636788126078,1.1336075053345,2.30158532116112,2.40181013329538,0.850258001554939,2.05949810501103,2.27814576553573,2.3403680347745,1.2941281954441,1.79796660399147,1.83933900280609,0.484531014403212,2.3665532613939,1.51287315815617,1.57723555092006,2.11291428155591,1.48047077508554,1.31512999768217,1.23731349724463,1.5825505716532,1.86488447620287,0.848140483650181,2.1340331084119,1.6898940793403,1.60725571257619,0.826546363660436,1.74777206464107,1.90106568932147,3.61573877347663,2.28684978255195,0.469952785292205,0.915340377098867,0.414565590226159,1.87336725439752,0.965713016639907,1.10581658778192,1.41391582473698,1.99761488628642
"hsa-miR-1915-3p",1.21044355777727,1.33554263641402,1.42528803043728,1.29194120633854,1.44740872352147,1.87364248959723,3.28778104681055,2.49556783629004,1.65549204833776,1.64779554684346,2.54583932581973,1.44649297249198,1.32550251691821,1.30820486286406,1.19481791577629,1.64799248785712,2.56819002455228,1.6635423084814,1.60609268707175,1.68166491797923,1.66858376684082,1.3677085688166,1.01034711389275,1.13272105095363,1.58378264931519,1.15019532202621,1.81940130077091,1.65646853920055,1.93542732008474,1.45434664444638,1.6690462981846,1.38759918987167,1.22911745298277,1.45009125031306,1.51136432039951,1.65535398741268,1.63401349693165,1.47648580789008,1.36651197215298,1.68408132410524,2.62056602855467,3.01630278523385,3.60217506088496,0.969617160731603,1.14848820991302,1.51988758979934,1.55731538221091,2.28731771768976,2.20445624685899,1.09721301206193,1.65514044478319
"hsa-miR-192-5p",1.28497857955282,1.36928817431872,1.49573179184956,1.9814786942691,1.3537512822542,1.37540818263164,1.31642129109087,1.8530101338254,1.36494280652602,1.37988677342485,1.34155780826395,1.49500269795828,1.38619512553418,1.30515636397936,1.14839167148088,1.38009653025846,1.37414449077435,1.37863355242168,1.37720124424824,1.37966634572789,1.37760931108372,1.2881034047617,1.72415021281593,1.37089226204617,1.35837578049282,1.15265951185318,1.21983459368413,1.3766027987562,1.33746974297559,1.32488048411629,1.38066875310534,1.63138595649853,1.37939744954147,1.30680341437842,1.30499382373086,1.89347427873735,1.37809278105116,1.39542821846982,1.36456335671253,1.37957864729169,1.47775587429196,1.1176553023218,1.3703503838248,1.35045738689424,1.71750692977572,1.37770435366376,1.39053145784587,1.3783267117204,1.36313238445564,1.86062800204537,1.37955155063826
"hsa-miR-193a-3p",0.792084869628471,0.825360639710375,0.825938495731362,0.82660647086313,0.838310480236225,0.717013377655561,0.820493340422539,0.839567089512859,0.843960754524361,0.847731574090093,0.79382660654967,0.841693994788414,0.840869988085079,0.826231588916286,1.09153735539717,0.847734841551085,0.847404248206306,0.847647167097794,0.847327708405749,0.847682093697017,0.846831106336961,0.809880087802221,0.841337856949917,1.41715434663001,0.836039784786663,1.49449115468135,1.12377237032907,0.846821302645195,0.814024075735015,0.828352838332027,0.847176857462351,0.834272094356828,0.845916103519196,0.825835558481694,0.830655676357447,0.844192351370097,0.845344611656035,0.841114320257138,0.827117167298751,0.847688505895135,0.833514448600947,0.484359814657636,0.844001264535723,0.825378653838303,0.846518782135262,1.18991195601547,0.838679773488672,0.846693240556699,0.833627026170954,0.823979185016926,0.847731074714516
"hsa-miR-193a-5p+hsa-miR-193b-5p",1.08561078945218,1.17727803232493,1.16349448768177,1.17956608572633,1.17851802073525,1.02893754771654,1.16686886338893,1.22352169992072,1.23235081688952,1.2318025775658,1.33329894080254,1.21215634765976,1.1979306166705,1.97289711232466,1.1774346607764,1.23185019761606,1.22752099687752,1.23364976603204,1.23308920752626,1.23191881983262,1.22732460578315,1.17835677708218,1.21857611347188,1.21871872697911,1.76645847934141,1.10202656987697,1.2100771024901,1.23188585521151,1.16971826086827,1.21142779338257,1.2295838560271,1.21264386976826,1.22852573694569,1.79031110894978,1.21486197331621,1.22793729945086,1.22851475766185,1.21629890917863,1.17792457501321,1.23190540753535,1.20437970630542,2.50747625110697,1.19787192550878,1.20873376754018,1.22887153547062,1.23091649172079,1.19114469438431,1.23378018411035,1.19612211864464,1.16930724723682,1.23210064778647
"hsa-miR-193b-3p",1.3169246995975,1.54608955692296,1.4271420940361,1.50881577501275,2.25922866002299,1.16971694715061,1.51354436267632,1.65311319204678,1.66372227252918,1.6707200828801,2.08911556600826,2.21660903376355,1.57707301041829,1.5498329181785,1.37163258654173,1.70588872806454,2.36960915317903,1.68497402537546,1.66168197016318,2.16540786747903,2.62617633493206,1.29744590814404,1.52398918326261,1.65942728559855,2.23616813030669,1.8880128466121,1.96239322286991,1.69136211019947,2.19474980667079,1.56173939096309,1.69289443083302,1.54740349069919,1.6436604565871,1.61854804754137,1.58477229092318,1.67620482474377,1.67936073870958,1.62265942982794,1.48804641302081,1.68775197151161,1.56488640131332,3.46902990059924,2.1752366792997,1.40851854812031,1.64409917454938,1.6621503398707,2.51467994071649,1.64350578569701,1.4742279046392,1.50674014350114,1.70305764038225
"hsa-miR-194-5p",1.36826932186485,1.49629293642987,2.05902520844344,1.49220509959959,1.57824803078345,1.1138313284821,1.49452618843154,1.9688359386111,1.7592160044782,1.67758894837772,1.89716693607008,1.9814047090343,1.44186898269106,1.52951990594368,1.65336918606305,1.68621699799671,2.05993000065734,1.68982846961442,2.26094946393066,1.69426347521411,1.79462431643283,1.26403885634757,1.90891304019476,1.57154085834258,1.68851344064461,1.89905035150946,1.27187126058019,1.6827222863267,2.40528194251705,1.53609883137718,1.68193851818662,1.54175772596065,1.59808606908322,1.58822317487229,1.77870273284107,1.67697218670329,1.67373588157015,1.64097131996501,1.47162475004249,1.68184104417609,2.36858768729146,3.19727887528659,1.59597627127424,1.97428758154595,2.32662384199965,1.67574290480671,1.70184472165258,1.62702155455016,2.22214682283439,1.43755571901179,1.68711842674374
"hsa-miR-195-5p",1.98218933361768,1.79981923410854,1.32302603679989,2.59345832590702,1.5301000768279,1.89003408524102,1.4292044185154,2.28360682650701,2.28626886679746,1.6862226048858,1.63893872664235,1.50836283099996,1.24414347661625,2.27335707682773,2.3837621140895,1.65573097919152,1.70601366481031,1.68584230492428,1.68387166882868,1.67241998649696,1.65855248311478,1.50774066680095,1.20212184659939,1.95504025594658,1.37966639383829,1.01512118453338,1.26514318582523,2.07071297346972,1.52578925514183,2.0465778858822,1.68372169089321,1.48298549391069,1.94673715422099,1.54005928961522,1.57541021967872,1.68916052116997,1.67416596110198,1.61550213659765,1.75649856997632,1.68389524725183,1.39094930073708,2.07924384308162,1.49967456141908,1.43133557233177,1.43740989567465,2.5587030088908,1.87685557631543,1.84773118432795,1.68360886392091,1.31673677883682,2.01376497303753
"hsa-miR-196a-3p",1.27004895436848,1.36412668213481,1.29681270558545,1.54083608056645,1.43788785678094,1.88131912442422,1.41351885190257,1.78886995657868,1.51337891642111,1.54172594421011,1.48973445391954,1.41913213610851,1.71777226427354,1.71651453475156,1.31352859586506,1.55547105344265,1.48836462026317,1.51114367974964,1.52408423167163,1.56339169900495,1.53178327963108,1.40667429381365,1.396612513925,1.40992109131605,2.23850427533717,1.07833744985283,1.94465954132762,1.69347771033752,1.37161645000769,1.36685203215864,2.18880415080449,1.63890930801936,1.95632465892879,1.41209400897027,2.01030589557826,2.46628710058159,1.54387795519527,1.4119990830076,1.38743568804767,1.56728798490902,1.39436325502262,1.091422194708,1.46893922998702,1.93282082223144,1.47571066494127,1.49383708500525,1.47889854677554,1.47772854364155,2.4016605354279,1.70249459618667,1.56878593692053
"hsa-miR-196a-5p",1.83571895263021,0.896126597309174,1.81842529630431,1.52123808677354,1.55723353626415,1.68793622065331,1.66300207244357,1.39110899837487,0.958158103242703,1.62647530265346,0.930521366325621,1.42322849989447,1.37916992111722,1.78314989642245,1.5490037894228,1.90492296235963,1.7434407086562,1.78615895047379,2.02764343120668,2.20911656856693,1.99798583378266,1.49945035650306,1.60402658286566,0.550331250608723,1.75165546147241,1.87013588595198,1.48016501403042,1.98492689645853,1.72031457480664,1.32997394435441,0.861296556224875,2.0580456510601,1.79831783409403,1.73316595297169,1.96568552551566,2.08775694684122,1.89436288067914,1.54998749232771,1.57370895450367,1.07767714991736,1.85521513779163,2.94858994849966,1.79537636104217,1.56656422893643,1.20211693814615,1.54719829354529,1.70716879495904,1.21283729538218,1.18997229074638,1.28486669854362,0.843133220808877
"hsa-miR-196b-5p",0.333104725077578,0.338881290390491,0.337573694886655,0.337223067826029,0.342687622343119,0.310880725620632,0.434343207310045,0.341514646013771,0.342886391581788,0.343639740736895,0.329384829211327,0.342812925334952,0.342584016838838,0.338975754404338,0.322712346583896,0.34363161968199,0.343814496054647,0.343573837293267,0.343453993489683,0.34364533207401,0.343637424235489,0.335965940355947,0.340927820090981,0.343106293104631,0.340755791878093,0.317318944510939,0.325715916528681,0.343303362997512,0.330458182454362,0.339447928405867,0.343706859948307,0.340423939562668,0.343158896681135,0.338159347859194,0.341182439285848,0.342855398836708,0.342894533401299,0.342067234132163,0.338845606015481,0.343643370440484,0.340288083702894,0.239315542531604,0.34401890596586,0.337739052984455,0.342840896072588,0.343708490931445,0.342001582143792,0.343246720566601,0.338570893107873,0.819432532333059,0.343637969943465
"hsa-miR-197-3p",1.73037215180749,1.51656216174722,1.37205262463712,1.28938459217421,1.49603210952322,2.19772857973166,1.47408893399429,1.53493890731371,1.51978163833586,1.53102476269154,1.44665610372833,1.50521498867427,1.51612489105996,2.30809220141804,1.37657929870623,1.5487486951809,1.53156985335447,1.53737309603324,1.53089008535561,1.55294566845004,1.54973560624707,1.70398570115102,1.53221505335516,1.52439044138978,1.49130168806974,1.71178835840046,1.47549514988999,1.52537919052075,1.41411816794456,1.4807206808776,1.54272197481189,1.44663378146879,1.51968608784839,1.48977906522649,1.43218333954062,1.88166503782091,1.859253588289,1.4942278115921,1.39468375631278,1.5420671734341,1.48463995791433,1.26717207209458,2.40431812036279,1.71750559539893,1.53792143142825,1.51365328789486,1.48492055922236,1.52239324742357,2.08188799702062,1.46327115585559,1.54479032857113
"hsa-miR-197-5p",1.85697117301733,1.45966608617887,1.78488307304011,1.32915871935277,1.7844780846435,0.586944448855681,1.73662066339674,1.43851102050567,1.84350025673239,1.26362775969695,1.51016010477712,1.49760666531433,1.80568161366465,1.36623526989353,1.5475972151712,1.34573926633114,1.12219872730703,1.74276482756537,1.39707654758863,1.79983621617072,1.37130571928472,1.50994671483125,1.64846726017724,1.71381622648851,1.54616787733325,1.38485107108762,1.37727639194132,1.9152016879769,1.70313116607978,1.67580665293165,1.67913614257105,1.42166153156239,1.53450964974281,1.392166418721,1.83117268079454,1.65685747351764,1.99265282841765,1.82381024652864,1.89917422105465,2.21145101926849,1.32447493108835,1.09816874400846,1.47528536246569,1.74651473576277,1.51968150663948,1.61733013060424,1.63533136242422,1.64109210802789,1.87436090561504,1.71618167537095,1.62111436580068
"hsa-miR-1972",1.74482333364606,1.90681638306934,1.97077854060337,2.00973378259418,1.72943902434581,1.77605072007717,1.93561518608045,1.95612736095764,1.0832976045155,1.00903358094683,1.63392199993856,1.52930798830803,1.42926685910193,1.34020397025571,1.28017157785077,1.82550219207415,1.82992185083588,1.38430334172075,0.973050611980852,1.27237683812071,1.61634634995529,1.4334423347113,1.6840133448902,1.6688408428663,1.92559474025765,1.91450621220422,1.90828998491578,1.57280753585403,1.95306860811812,1.98747233244945,1.11946820758594,1.40068241503927,1.41836698857295,1.17480630998992,1.9181910919311,0.980660089244206,1.96531934908315,1.431330212256,1.18553520004406,1.58969161794266,1.8806789450667,2.06283305003992,1.77073571473412,1.52927906704031,1.61281066507574,1.67396399874695,1.81290752844021,1.98701484477232,1.64664303382735,1.4340886253263,1.72827997479898
"hsa-miR-1973",2.10892295415746,1.29071885336789,2.33008932369949,1.24742988545661,2.13395614924039,1.89052984322306,1.54574969948476,1.7763605294122,1.8435597679577,2.26317366217768,1.78433840041126,1.71008292098863,1.75514180491201,1.47136241460499,2.16644414012848,1.64290503589266,2.04117982903899,2.1992871941459,2.12318027488728,2.13649475166239,1.45353959509226,1.92012732327148,1.58242055661303,1.60835134532498,1.95487307668555,1.06183894261329,1.72428051014138,1.99754611580183,1.29827112949494,1.41208675737068,1.76995942473727,2.2888362035628,1.8908336055397,1.46101554278346,1.18256100724647,1.81838924830401,1.89009044250519,1.96293402240446,1.16945862262036,1.47557250023949,1.74922377901962,1.88517555759389,1.22683916756261,1.42065190652447,2.01242278683245,1.80884512049448,1.77816596510948,2.03920873031779,1.9116493051506,1.14161720155462,2.40800320028812
"hsa-miR-1976",1.14992485756956,1.74401183325039,1.88131637986916,1.14140964441881,1.49649763901033,1.38953828269994,1.24958762030802,1.27055626305353,2.09025229023276,1.75823477409408,1.39578354266971,1.45651500554627,1.66752423030535,1.88287966771451,1.61075617790285,1.67367538233302,1.61629280161593,2.13626963410607,1.44841573468539,1.61438302592932,1.53854381122373,0.88920332109106,0.840915624258236,0.962145043631438,1.40695524256031,1.30807585921926,1.8296276862779,1.58819494438451,1.95055145719179,1.40416457512375,1.52843591801591,1.52501952349728,1.8728977828756,2.23271213594083,2.38260084284177,1.4799699566799,2.06763089926218,2.00907817736968,1.59518908503254,2.51242424268299,1.97059221170463,1.97646886135685,1.874503515395,1.94377090098143,1.75933247947917,2.19816673404218,1.86127237769259,1.66245162321674,1.70660666754442,1.92325343976081,2.1198870786553
"hsa-miR-198",1.26331497262783,2.0515844878567,1.95035585272508,1.49012284853803,1.57532764839529,1.5482474668756,1.49210627859006,2.13429224246574,1.66161548396382,1.91085175877763,2.03851840853448,2.24920628451777,2.26672865523047,1.52671399175104,1.37089145212617,1.68418889721939,1.87296615859182,1.68954955913695,1.67809982710408,1.69253735494954,1.67918791052964,1.81872711055734,2.18051294988502,2.45123051241787,1.50822600663699,1.07903958063952,1.33821974973147,1.68165369539589,1.56096238820653,2.19508936319404,1.78229156805894,1.81257570851049,1.59252303150403,1.58552181994632,2.1425934569826,2.30687834425724,2.00499871191446,1.76904113382788,1.46980430095097,1.68137460538706,1.86361234289139,1.21477163457679,1.98815832659156,1.3164542627393,1.58111611018012,1.76236972591315,2.04479684482802,1.62489029743622,1.69304770927938,1.43259793858205,1.68620219066238
"hsa-miR-199a-3p+hsa-miR-199b-3p",1.80724310485209,1.7515253269502,1.59957452149965,1.6189680662059,1.4868463099144,1.71511332908176,1.83223010630348,1.60614047804132,2.22891708872663,1.78439498011482,1.89513608812745,1.60913415593904,1.86564019337219,1.8758401528012,1.65937567383898,1.46312376414457,1.78509381067233,1.78293214904998,1.43312490236381,2.27880819191437,1.97319708423044,1.69050315624843,1.8526162335246,1.93241466374678,2.02893816517584,2.02060314901569,1.62567719652926,2.06880391147151,2.02254734625222,1.96444499284542,2.1832999602944,1.87814389661195,1.81940681798126,2.27086445814453,1.76164420997838,2.07750783148218,1.93968614924543,1.86540369819625,1.65165429181756,1.81255014227198,1.79110661108203,1.30477620376282,1.64106619260048,1.63748724399129,1.69103981889366,1.71905773686446,1.52464050704305,1.23648624304065,1.69912234889701,1.58979102287204,1.80913517464088
"hsa-miR-199a-5p",1.50956038116505,1.89654301560234,1.5451771446356,1.80756571802183,1.82102376862839,1.7215069246907,1.6755892898263,1.70924847458243,1.95079175660883,1.83367771924079,1.29738876512604,1.56422030415974,1.89781257924277,1.81934141176337,1.67236793442557,1.84921663703917,1.4443493867135,1.60381058890404,1.97777697373419,2.40798526199556,1.82859653878517,1.8983434369313,1.78435345968017,1.58687235509498,1.45694802667599,1.6121506130266,2.02191043496387,1.6122077900383,1.83369469464418,1.42222068654332,1.89347793770642,1.5065595999455,1.65366391274962,2.05638222939756,1.79661945460732,1.68245325079542,1.94699204645174,1.80434835754614,1.87733053074027,1.6973988032572,1.7800092644351,1.73597814702014,1.69129791913611,1.70204726832263,1.78627608648673,1.88236028165715,1.38519530180204,1.78674350649131,1.56379201472948,1.8236883027753,1.52517332856175
"hsa-miR-199b-5p",1.06928762263789,1.76656936880278,1.96395074494481,1.83716860913942,1.37523828473489,0.949216899095071,1.55389660353006,1.31038029473166,1.97124615851856,1.58523833562958,1.43516658491427,1.78271931922165,1.73547823964782,1.76618130953622,1.47330268152936,1.65400541403095,1.77646328162396,1.62050964679968,1.5160676017186,1.64077212324,2.44538298837837,1.08595414213051,0.913840369344929,1.9974275953791,1.07404783757491,0.928992685346512,1.47249392730503,1.6346392122437,1.69607768027534,1.4215548309968,2.31945994377407,1.30829350380432,1.94673557189485,2.03436457479826,2.45135133665204,2.18876886094507,1.54554307254061,2.15729259396231,2.16441344622522,1.8924542167725,1.46918022109408,1.68009200623147,1.20850219982931,1.61678209263326,1.934098680571,1.32348762895388,1.94723229459844,1.9588917221051,1.78223375644389,1.55126515950492,2.27358108698945
"hsa-miR-19a-3p",1.13922199398511,2.23702828920343,1.68236633496861,1.36511994035397,2.23361770046309,1.64227158177651,1.36338990799735,2.11070431383247,1.66192354345981,1.67050013142162,1.8528759223552,1.01865480573619,1.71771218714422,1.81432460150629,1.26961538958635,1.64984530805713,2.80175502943965,1.67885175596234,1.64831856490223,1.67599786537538,1.66206261058005,1.1021077901074,1.08883193218541,1.24182775980425,1.27580730146539,2.39096884034261,1.23733014470941,1.6645551624946,2.54026223958566,1.47286812922706,1.79460520005893,1.43269084039196,1.32005020133553,2.73215186830037,1.54846788624193,2.31917233640262,1.99718130570875,1.67941846614833,1.39493423348033,1.69282047201177,2.21964072886852,3.33303702808183,2.53775555963372,1.3182381639477,1.28636654884763,1.55788806586508,1.39605960008456,1.46606960380603,1.04730975968023,1.20279310172505,1.70257761864327
"hsa-miR-19b-3p",1.57204044726699,2.19699659204706,0.650016784765955,0.943632312014257,1.97726515668033,1.88209995350691,1.42459644224784,2.07498766182554,1.60225356067775,1.68032636006252,2.01859781334945,1.41835391500027,1.68135944425143,1.43925429771578,1.56269830203738,0.78372943406798,2.44545819104329,0.927269699274971,1.88534730786224,1.0487591156583,2.10338235465166,1.44911315350808,1.71816504316602,0.967090368328415,1.84230808876135,2.05993594960282,1.41977194430669,1.66101737651783,2.10537421957738,0.635664462318366,2.13144330456236,1.02657396969465,1.58208843931369,2.25583196468161,1.10941134452378,1.68422695104147,1.4381489956849,0.698987013234063,1.1019903807514,1.07977893432007,1.89540461343111,3.0228738770257,2.31577982680277,1.42245727936021,1.36815971069169,1.54412968242744,1.69007445731381,1.52031125089101,1.13222671086927,1.64743486228606,1.96242798630044
"hsa-miR-200a-3p",1.80455282871471,1.41862261776476,1.82228740185451,1.52859576335132,1.42539432838905,1.56454642932082,1.35547782138521,1.28327172840287,1.69649582176238,0.785529408401561,0.811012799439104,1.79241863316531,1.68647714357785,1.29734628878821,1.6523419878071,1.6704482655572,1.57496902297283,1.71324810683447,0.791563705307992,1.97439242777841,1.94348001098841,1.7822465955162,1.48096547433556,1.70932348101294,1.72123035672195,1.53995673993505,1.72424957630877,1.40531582045047,1.57661465778659,1.45540140946779,1.67168435389009,1.71485017000644,1.49650774331212,1.40328121529256,1.82064313570143,1.91107124480186,1.99824315309828,1.5561384266166,1.81394238442147,2.3138924287602,1.12217230729859,0.985513887970848,1.40577227932848,1.79347887827739,1.70731360291142,1.80404528133941,1.75019352322943,1.65076893495694,1.62041259100002,1.48563376774915,1.78440106278633
